file_name,content,grade
20152t4p1391n1r.docx,"João Pessoa, 20 de outubro 2015

Ao senhor prefeito da cidade de Belém,

Os arquitetos e os urbanistas usam ajulos para colorir as fachadas e o interior de residências, mas nessas últimas decadas mais de 50% de azulejos se perderam na cidade de Belém;
Para parar com essa perba dessas obras valiosas, a prefeitura tem que aumentar ou fazer evoluir a qualida da segurança na cidade, porque como disse a senhora Maria Dorotéia “Tudo indica que há um mercado de azulejos na cidade, até porque os exemplares fora das áreas tombadas não tem qualquer proteção”, isso quer dizer que a polícia da cidade tem que tomar medidas imediatas para achar a solução desse problema.
Nós devemos cuidar bem dessa coisa valiosa que nós ajuda a guardar nossas residências lindas e também lugares túristicos lindos, e não podemos deixar as pessoas mal intencionadas se enriquecer com isso

Atenciosamente

Bibiana Cambará",1
20152t4p145n1r.docx,"Prefeitura municipal nós moradores de Belém queremos ter Azulejos valiosos porque a situação na cidade causa preocupação, já que outros três casarões tiveram azulejos.
É muito simples, não chama anteção.
As pessoas que invadiram devem ter sido encagarregadas de roubar azulejos, ou então foi uma tentativa de desqualificação da propriedade, para que se possa fazer o que querer com o patrimonio.
Tudo indica que há um mercado de azulejo na cidade, porque os exemplares fora das áreas tombadas não têm qualquer proteção o que pretendemos fazer em preve disse.
Enquanto as investigações não forem concluidas os poucos exemplares de azuejos que ainda restam aumentam cada vez mais de valor.
",1
20152t4p1472n1r.docx,"Brasilia. 20 de outubro de 2015

De: Sr. Bibiana Terra Cambará
Reportero e Redactor

Para: Bibiana Cambará
Coordenador do Prefeitura Municipal.

Assunto: Preservar os Azulejos Valiosos.

Primeiramente complementando o nosso Senhor coordenador do Prefeitura Municipal. Fazer conhecer meu preocupação sobre os azulejos de seculo XIX de nossa cidade que foram roubados, furtados pelo estranhos.

Ja que foi considerado Artistico e Cultural de nosso Patrimônio historico de nosso Pais e cidade que foi emportado do Europa principalmente na virada do seculo XIX para o XX. Da decada de 1970.

Enquanto as investigações não forem concluidas a qual solicito que se tome medidas imediatas para soluciona-lo e seam recuperados os azulejos.

Atenciosamente:
[Assinatura]
Sr. Bibiana Terra Cambará",1
20152t4p1479n1r.docx,"Outubro 20 do 2015

Prefeitura Municipal de Belém
Rua São Bento 342

Nos ultimos anos estamos vivendo uma depressação dos valores pessoals, e junto com eles um aumento da insegurança, nossa sociedade hoje, não é conciênte do nosso patrimonio cultural e da identidade que eles representam.

Os atentados que vêm sofrendo os casarões e o furto dos azulejos são amostra da falencia de identidade dos nossos jovens, os responsaveis têm que ter uma punição exemplar, é por isso que o povo de Belém tem que tomar medidas radicais, vigiando nossas riquezas culturais.
Formaremos pequenos grupos de vigiança de 10 pessoas, divididos ao longo da semana entre o dia e a noite, os interessados, que duvido sejam poucos, podem cadastrar no escritório de relacionamento público da prefeitura.",1
20152t4p1487n1r.docx,"Roubos e depredações em Belém

Os azulejos valiosos são parte da cultura e história da nossa cidade já que é considerada uma das cidades brasileiras com maior variedade de azulejos, lembre-se que esses foram importados da Europa do século XIX para o XX, desde 1970 mais de 50% dos azulejos se perderam pelo vandalismo, já que cada vez mais aumentam de valor.

O assunto vai se espalhando pela capital parense, o departamento do patrimônio histórico, artístico e cultural iniciou o processo de tombamento do casarão “palacete Vitor Maria da Silva”. Além no laboratório de conservação e restauração da UFPA recebem mais de 1.000 fragmentos para restauração ou refeito.

Isto causa preocupação, porque esses casarões chama atenção dos turistas, mas eles sabem que não estão compretas ou já não estão em bom estado, não chama atenção, também esses roubos indicam indicam que existe um mercado de azulejos na cidade isso indica que não há proteção nas áreas.

Temos então a necessidade de se tomarem medidas inmediatas para solucioná-lo de parte de nós e também da segurança municipal.",1
20152t4p1501n1r.docx,"Carta aberta da situação dos casarões históricos da cidade.

Mostramos a situação dos caserões históricos da cidade.
A capital paraense da decada de 1970 dos azulejos se perderam é o problema dessa capital. E a situação é preocupante porque os casarões situação deles não é boa. Os azulejos uma grande parte deles voltam na Europa.
É necessário tomem as medidas imediatas para solucionar essa situação com efeito criamos o proteção de proteger o casarão. E também construimos o imóvel. nos devemos proteger os azulejos.",1
20152t4p1503n1r.docx,"Azulejos valiosos
os moradores de Belem estão inconformados com a situação dos casarões historicos da cidade, e querem endereçarem a prefeitura municipal para ser publicado em jornais, para que o Estado possa ter conhecimento das suas preocupações com os casarões.
O Departamento do patrimônio histórico, Artístico e cultura deve tomar medidas imediatas porque os casarões estão a ser alvo de roubo e vandalismo em Belém por isso os moradores estão preocupados com a situação dos Azulejos valiosos,
Deste modo os moradores endereça a incoformidade com a tudo o que estas acontecer ou o que pode ainda acontecer, como o Estado quem tem por direito por isso tem de dar os moradores outro solução imediatas para por fim no caso",1
20152t4p1534n1r.docx,"Data: 19/10/2015
Para: Perfeitura Municipal.
De: Senhor Bibiana Cambará, Morador de Belém
Titulo: Sobre Azulejos valiosos na cidade -
Prezado Senhor Perfeito,
Bom dia,
Sabemos que no capital paraense há casarões historicos e valiosos. Mas em este momento esta falta de antenção de parte de Governo local, por que aos casarões tem problemas de sugurança, e muitas vezes foi robado por vendidos. Locais historicos e beleza de cidade e precisa cuidar.
Tembém há muitas problemas no trabalhadores porque este suspeita de Robo. Os Azulejos robado dias apos encontrados e esta no laboratorio de Conservação e Restauração da UFPA.
Além, pidemos a sugurança e bom equipo de trabalhadores para restaurar os locais historicos de cidade. Podemos pidir ajuda de Policia federal para segurança do Azulejos valiosos de cidade. Tembem podemos dar educação para pouvo sobre importancia historica da cidae e seus locais importante, para que todos pessaos seja responsavil para protecçao de isso locais importante.
Atenciosamente Senhor Bibiana Cambará",1
20152t4p1541n1R.docx,"SENHOR PREFEITO;
POR MEIO DA PRESENTE, QUERO FACER SENTIR MEU MALESTAR PELAS POLITICAS DA PREFEITURA COM RESPEITO A LA CONCERVAÇÃO DO PATRIMONIO HISTORICO DAS PROPRIEDADES MAIS ANTIGAS.
PODEMOS VER ROUBOS E NI UMA RESPONSABILIDADE POR MANTER NOSSA HISTORIA URBANA.

FAVOR TOMAR MEDIDAS DO CASO

ATTE

BIBIANA CAMBARÁ",1
20152t4p154n1r.docx,"Belém, 18 de setembro

Prezados senhores da prefeitura municipal,

Sou morador de Belém e estou escrevendo esta carta para solicitar a tomar medidas imediatas para resolver a problema sobre azulejos.

Nossa cidade é considerada pelos vários azulejos bonitos. Durante 45 anos, no entanto, mais de 50% dos azulejos se perderam. Cada vez mais azulejos têm sendo roubado.

Acredito que as pessoas que invadissem roubassem azulejos e levassem isso. E talvez tenha um mercado de azulejos na nossa cidade. Estou preocupado muito nesta situação que está acontecendo.

Eu sei que já se realizaram algumas medidas para resolvá-lo. Mas não posso acreditar que essas medidas se funcionaram efetivamente.

Nos não temos muito tempo, porque cada vez mais a situação se agravada. Eu espero que os senhores tomem as medidas imediatas para solucioná-lo. Se não puder proteger nossos azulejos, nossa cidade não vai chamar atenção.

Atenciosamente,
Bibiana Cambará",1
20152t4p1550n1r.docx,"CARTA ABERTA À PREFEITURA DE BELEM

EU COMO MORADOR DA CIDADE ESTOU INCONFORMADO COM O QUE ESTA ACONTECENDO COM NOSSO PATRIMONIO HISTÓRICO E DIZER OS CASARÕES, E POSIVEL NO BRASIL SER MAIS DESPREOCUPADO, A CIDADE DORME EX TANTO QUE OS BANDIDOS ROUBAM O QUE EM OUTRO TEMPO FOI NOSSO ORGULHO.
HOJE DOS GRANDES AZULEJOS VALIOSOS QUE OLHABAM A MAJESTUOSIDADE DE NOSSA CIDADE, SEUS GRANDES PERSONAGEM E ANTIGOS EVENTOS, SÃO DEPREDADOS POR FATOS VANDALICOS NO LUGARES EM TANTO AS AUTORIDADES E A POPULAÇÃO NÃO FAZ NÃO PARA PROTEJE-LOS, O CONVITE E PARA TUDOS, VAMOS A CUIDAR NOSSA CIDADE, PROTEÇÃO JA PARA OS CASARÕES.",1
20152t4p1551n1r.docx,"Belém, 20 de outubro de 2015

Senhores,
Prefeitura Municipal do Belém.

Desde os século XIX para o XX nossa capital paraense ha sIdo considerada uma das cidades brasileiras com maior variedade de azulejos, que coloriam as fachadas e o interior de residências. Porém, desde a década de 1970 tinham perdido mais de 50% dos azulejos, e agora a situação e muito mais grave. Desde maio do ano pelo menos quatro casarões foram alvo de vandalismo. Esta é uma situação que vêm espalhando-nos como comunidade.
Através da historia hemos tido uma gran caracterização cultural, no entanto, parece que hoje estamos acabando com nosso Patrimonio cultural; uma das coisas que a comunidades está reclamando é a presencia pela parte da prefeitura municipal de Belêm. Já que as conclusões a que chegam várias pessoas é que são pessoas que devem ter sido encarregadas de roubar azulejos. Também a comunicação de parte de intendença que fala de um mercado de azulejos na cidade.

É importante que se façam ações para controlar a perda dos azulejos se não temos patrimônio cultural, não vamos ter cultura nem agora, nem o FUTURO!

Atencioçamente,
Bibiana de Cambará
Moradora de Belêm",1
20152t4p1564n1r.docx,"assuntos:
para:
Prefeitura municipal Belém, Prefeito João Tomas somos de uma associação de Belem que promovendo para cuidar patrimônio da cidade, Queremos expresar-lhe descontente por o problema que existe agora nesta comunidades, que haja roubo e furtos masivos de azulejos. Valor da região e patrimônio da cidade, de vermos com preocupação as perdas da herança do povo.
Como temos visto no passado as fachadas e azulejos eram coloriam do interior da residência, que dava uma cor viva ao patrimônio. E boa parte do valor de fachada, esses azulejos foram trazido da europa, o que procuramo com você que proponha reconstruções deste imóvel novamente, retornando sua beleza, tambem lhe comunicamos que existes pessoas que roubam azulejo para um mercado. que eles têm para ser de usos, exortamos que possa ajudar-nos neste problema isto tambem vamos formular-se para levar o problema para um jordal local para que saiba do assunto, queremos pronta e brevidade de resposta; sempre valoramos o que façam a prefeitura, despedimos com agradecimentos, grupo da associação",1
20152t4p1575n1r.docx,"<Vamos protejar nossa herança>

Bibiana Cambará

Como povo de Belém, eu sempre estou orgulhoso com nossa herança maravilhosa. Nós temos os azulejos valiosos e devemos ter responsabilidade para eles.
Mas, recentemente, nossas heranças foram ameaçadas de roubos. Da década de 1970 para cá, mais de 50% dos azulejos se perderam. Este ano, a situação estava pior. Desde fevereiro, pelo menos 4 casarões foram roubados e os roubos começaram a influenciar ate a capital.
Em resposta a esse desafio, há cerca de um ano, o departamento do Patrimônio Histórico, Artístico e Cultural iniciou o processo de tombamento do casarão. Mas esse processo ainda não funciona bem por causa das várias razões pequenas. Mas isso é grande problema. Durante esse projeto estava demorado, mais de três casarões foram furtados. Por isso, para melhorar essa situação, precisamos implementar nosso próprio projeto.
Acho que outras pessoas não têm responsabilidade da nossa herança. Nós precisamos protejar nossa cidade, nossos azulejos valiosos. Não podemos deixar nossos presentes roubados e para evitar essa ameaça, agora mesmo temos que fazer um lei imediato de recuperar os casarões e guardar eles com nossos esforços.
Se a gente deixar os azulejos sem proteção, os poucos quantidades vão aumentar seu valor entre as pessoas, então situação vai piorar. vamos começar a projetar nossa herança agora!

Atenciosamente.",1
